asset_id,attribute_count,attribute_count_rarity_score,Type_attribute,Type_rarity_score,Hair_attribute,Hair_rarity_score,Clothing_attribute,Clothing_rarity_score,Eyes_attribute,Eyes_rarity_score,Mouth_attribute,Mouth_rarity_score,Offhand_attribute,Offhand_rarity_score,Background_attribute,Background_rarity_score,Ear_attribute,Ear_rarity_score,Headgear_attribute,Headgear_rarity_score,Neck_attribute,Neck_rarity_score,Face_attribute,Face_rarity_score,Special_attribute,Special_rarity_score,overall_rarity_score
7672,7,0.12389380530973451,Human,0.04346861831891772,Brown Messy,4.454545454545454,Green Yukata,1.8846153846153846,Meditating,1.2327044025157234,Wheat Straw,1.1495601173020527,Leather Katana,0.9468599033816426,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.653670682993881
7673,7,0.12389380530973451,Human,0.04346861831891772,Violet Flowy,4.041237113402062,Cat Kimono,5.764705882352941,Closed,0.25274016763378465,Grass,1.005128205128205,,-0.06084122303274872,Off White A,0.21609702315325247,,-0.2747021723896286,Newsboy Cap,3.6981132075471694,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,12.806200124057666
7674,8,0.10897970530998052,Human,0.04346861831891772,Green Flowy,3.8431372549019605,Red Floral Kimono,2.1538461538461537,Hopeful,1.0652173913043477,Smirk,0.5399449035812672,Fan,1.6610169491525424,Off White A,0.21609702315325247,,-0.2747021723896286,Full Bandana,2.1538461538461537,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.507211477658924
7675,7,0.12389380530973451,Human,0.04346861831891772,Green Ponytail,3.43859649122807,Blue Floral Kimono,2.10752688172043,Concerned,1.0261780104712042,420,2.3902439024390243,Golden Skateboard,28.0,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,34.92474617305326
7676,9,0.21503017004936914,Blue,0.8828828828828829,Silver Short Spiky,4.355555555555555,Shinto Robe,3.136,Indifferent,1.104225352112676,Closed,0.48275862068965514,Shinai,2.4049079754601226,Dark Purple,0.8466522678185746,Yin Yang,5.6,,-0.12661498708010335,,-0.21052631578947367,Red Bandana,4.505747126436781,,-1.6540084388185654,21.542610209317473
7677,8,0.10897970530998052,Human,0.04346861831891772,Maroon Ponytail,2.76056338028169,Cat Kimono,5.764705882352941,Daydreaming,1.0129198966408268,Laughing,1.0261780104712042,Lantern,0.9727047146401985,Off White C,0.199796126401631,,-0.2747021723896286,Fur Bucket Hat,5.6,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,15.21097365866174
7678,8,0.10897970530998052,Human,0.04346861831891772,Maroon Bun,2.6133333333333333,Tank Top,2.8613138686131383,Ruby,1.0288713910761154,Closed,0.48275862068965514,Floorsweeper,1.462686567164179,Off White D,0.19698492462311556,Chill,4.780487804878049,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.448629343560357
7679,8,0.10897970530998052,Human,0.04346861831891772,Magenta Long,2.9923664122137406,White Yukata,2.3473053892215567,Closed,0.25274016763378465,Smirk,0.5399449035812672,Banner,0.8990825688073394,Cool Gray,0.8115942028985507,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Eye Patch,1.7422222222222221,,-1.6540084388185654,7.47185227612959
7680,8,0.10897970530998052,Human,0.04346861831891772,Green Pigtails,4.170212765957447,Turquoise Kimono,1.8846153846153846,Striking,0.9607843137254901,Lipstick,0.9607843137254901,,-0.06084122303274872,Off White A,0.21609702315325247,Dragon,5.157894736842105,,-0.12661498708010335,Tribal Tattoo,1.9405940594059408,,-0.1391057487579844,,-1.6540084388185654,13.46286052336461
7681,9,0.21503017004936914,Human,0.04346861831891772,Silver Bangs,6.6440677966101696,Vegan Mink Coat,4.839506172839506,Determined,0.5283018867924528,Closed,0.48275862068965514,Katana,0.8929384965831435,Red,0.38966202783300197,,-0.2747021723896286,Sandogasa,4.21505376344086,Sneakers,3.62962962962963,,-0.1391057487579844,,-1.6540084388185654,19.812600822820524
7682,11,7.538461538461538,Human,0.04346861831891772,Brown Messy,4.454545454545454,White Yukata,2.3473053892215567,Pierced Eyebrow,1.356401384083045,Wheat Straw,1.1495601173020527,Sakura Katana,0.9137529137529137,Off White C,0.199796126401631,,-0.2747021723896286,Sandogasa,4.21505376344086,Beads,1.9029126213592233,Round Purple Sunglasses,4.404494382022472,Fireflies,4.454545454545454,32.70559559106549
7683,9,0.21503017004936914,Human,0.04346861831891772,Magenta Long,2.9923664122137406,Suit with Turtleneck,2.8823529411764706,Focused,1.1597633136094674,Closed,0.48275862068965514,Lantern,0.9727047146401985,Off White A,0.21609702315325247,,-0.2747021723896286,IKZ Baseball Cap,1.479245283018868,Red Panda Headphones,7.84,,-0.1391057487579844,,-1.6540084388185654,16.21597073690376
7684,6,0.47285886610373945,Human,0.04346861831891772,Indigo Messy,4.505747126436781,Light Kimono,1.2604501607717042,Pensive,1.2173913043478262,Bubble Gum,1.395017793594306,,-0.06084122303274872,Cool Gray,0.8115942028985507,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.24072918660332
7685,9,0.21503017004936914,Human,0.04346861831891772,Indigo Ponytail,3.43859649122807,Dress Shirt,2.529032258064516,Relaxed,1.1563421828908556,Laughing,1.0261780104712042,Earth,6.758620689655173,Off White D,0.19698492462311556,Sloth,17.818181818181817,Beret,4.0,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,35.17879466011701
7686,6,0.47285886610373945,Human,0.04346861831891772,Blue Nightshade Half Bun,10.888888888888888,Sloth Hoodie,7.25925925925926,Striking,0.9607843137254901,Chewing,1.1168091168091168,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,18.473255101860026
7687,8,0.10897970530998052,Human,0.04346861831891772,Silver Pixie,4.780487804878049,Tank Top,2.8613138686131383,Amethyst,1.0155440414507773,Smile,1.0566037735849056,,-0.06084122303274872,Off White A,0.21609702315325247,Sunflower,11.2,IKZ Baseball Cap,1.479245283018868,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,20.697258391929118
7688,7,0.12389380530973451,Human,0.04346861831891772,Powder Blue Pigtails,3.2666666666666666,Lavender Kimono with Bow,2.214689265536723,White,1.97979797979798,Grass,1.005128205128205,Fishing Rod,2.5620915032679736,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.990574507592076
7689,7,0.12389380530973451,Human,0.04346861831891772,Magenta Pigtails,3.2666666666666666,Sloth T-Shirt,4.3076923076923075,Determined,0.5283018867924528,Whistling,1.328813559322034,Fan,1.6610169491525424,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.051881055042017
7690,8,0.10897970530998052,Human,0.04346861831891772,Green Fluffy,6.426229508196721,Azuki Tech Jacket,1.9698492462311556,Curious,1.1073446327683616,Smoking,0.9491525423728814,Floorsweeper,1.462686567164179,Off White C,0.199796126401631,Ear Cuffs,4.611764705882353,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,14.749016162200057
7691,7,0.12389380530973451,Human,0.04346861831891772,Silver Long,4.839506172839506,Hoodie with Bag,2.925373134328358,Pensive,1.2173913043478262,Pout,0.9727047146401985,Bat,1.0,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.917176213350416
7692,7,0.12389380530973451,Human,0.04346861831891772,Indigo Fluffy,5.444444444444444,Maroon Yukata,1.7737556561085972,Closed,0.25274016763378465,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White A,0.21609702315325247,Red Panda,11.2,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,17.333326982305202
7693,9,0.21503017004936914,Human,0.04346861831891772,Dreadlocks,4.780487804878049,Black Bomber,2.925373134328358,Calm,1.0425531914893618,Laughing,1.0261780104712042,Hand Wrap,3.2666666666666666,Off White A,0.21609702315325247,,-0.2747021723896286,Fur Bucket Hat,5.6,,-0.21052631578947367,Red Fang Face Paint,1.462686567164179,,-1.6540084388185654,18.43930425952169
7694,8,0.10897970530998052,Human,0.04346861831891772,Teal Hairband,3.663551401869159,Dress Shirt,2.529032258064516,Daydreaming,1.0129198966408268,Relaxed,0.47002398081534774,Umbrella,1.9898477157360408,Dark Purple,0.8466522678185746,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Bandaid,1.5555555555555554,,-1.6540084388185654,9.954179486051146
7695,7,0.12389380530973451,Human,0.04346861831891772,Green Samurai,3.92,Hoshi Jacket,3.2131147540983607,Closed,0.25274016763378465,Closed,0.48275862068965514,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,Ayaigasa,3.62962962962963,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.526217823293313
7696,9,0.21503017004936914,Human,0.04346861831891772,Brown Samurai,4.0,White T-Shirt,2.3473053892215567,Suspicious,1.2564102564102564,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White C,0.199796126401631,,-0.2747021723896286,Chef Headband,2.496815286624204,Chill Headphones,0.98,Red Fang Face Paint,1.462686567164179,,-1.6540084388185654,11.481984560764518
7697,7,0.12389380530973451,Red,0.8888888888888888,Magenta Flowy,3.563636363636364,Lavender Kimono with Bow,2.214689265536723,Striking,0.9607843137254901,Face Mask,2.0310880829015545,Banner,0.8990825688073394,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.476901752371969
7698,7,0.12389380530973451,Red,0.8888888888888888,Silver Pixie,4.780487804878049,White Hoodie,3.5963302752293576,Calm,1.0425531914893618,Smirk,0.5399449035812672,Monk Staff,2.6849315068493147,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,11.449057638013333
7699,8,0.10897970530998052,Human,0.04346861831891772,Silver Ponytail,4.083333333333333,Red Qipao with Fur,4.780487804878049,Closed,0.25274016763378465,Lipstick,0.9607843137254901,Katana,0.8929384965831435,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Sleep Mask,2.118918918918919,,-1.6540084388185654,11.198780104464575
7700,8,0.10897970530998052,Human,0.04346861831891772,Green Pigtails,4.170212765957447,Turquoise Kimono,1.8846153846153846,Daydreaming,1.0129198966408268,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White D,0.19698492462311556,Yellow Fan,4.8999999999999995,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,Smoke,4.839506172839506,17.089623174460215
7701,7,0.12389380530973451,Blue,0.8828828828828829,Buzzcut,3.408695652173913,Black Yukata,1.8937198067632852,Closed,0.25274016763378465,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,Chef Headband,2.496815286624204,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.41256834325548
7702,7,0.12389380530973451,Human,0.04346861831891772,Blue Bun,3.663551401869159,Turquoise Kimono with Bow,2.202247191011236,Determined,0.5283018867924528,Chewing,1.1168091168091168,Bat,1.0,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,6.473110483676492
7703,8,0.10897970530998052,Human,0.04346861831891772,Blue Samurai,4.0,Maroon Yukata,1.7737556561085972,Focused,1.1597633136094674,Pout,0.9727047146401985,Coin,1.3706293706293706,Off White D,0.19698492462311556,,-0.2747021723896286,IKZ Baseball Cap,1.479245283018868,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,8.827188910502862
7704,8,0.10897970530998052,Human,0.04346861831891772,Magenta Messy,4.558139534883721,Light Kimono,1.2604501607717042,Pensive,1.2173913043478262,Grass,1.005128205128205,Leather Katana,0.9468599033816426,Off White B,0.2229806598407281,Corded Earbuds,2.3902439024390243,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.623386503975624
7705,6,0.47285886610373945,Human,0.04346861831891772,Indigo Bangs,4.666666666666667,Beige Poncho,10.888888888888888,Closed,0.25274016763378465,Sleep Bubble,4.454545454545454,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,18.510354700912064
7706,8,0.10897970530998052,Red,0.8888888888888888,Green Ombre Bangs,6.87719298245614,Fur Hoodie,2.703448275862069,Concerned,1.0261780104712042,Lipstick,0.9607843137254901,Shinai,2.4049079754601226,Off White A,0.21609702315325247,,-0.2747021723896286,IKZ Baseball Cap,1.479245283018868,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,14.387379782590369
7707,8,0.10897970530998052,Human,0.04346861831891772,Pink Bangs,7.686274509803921,Vest,2.4499999999999997,Hopeful,1.0652173913043477,Toothpick,1.1395348837209303,,-0.06084122303274872,Dark Blue,0.7480916030534351,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Reading Glasses,2.1420765027322406,Fox Fire,4.558139534883721,19.269098050835538
7708,6,0.47285886610373945,Human,0.04346861831891772,Green Samurai,3.92,Brown Yukata,3.663551401869159,Closed,0.25274016763378465,Chuckle,0.9537712895377128,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.037576382217924
7709,7,0.12389380530973451,Human,0.04346861831891772,Black Bangs,5.226666666666667,Hoodie with Bag,2.925373134328358,Determined,0.5283018867924528,Grass,1.005128205128205,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Black Glasses,2.01025641025641,,-1.6540084388185654,9.73338051431334
7710,9,0.21503017004936914,Red,0.8888888888888888,Maroon Half Bun,3.8058252427184467,White Layered Yukata,2.529032258064516,Red,2.5454545454545454,Not Bad,0.9423076923076923,Boombox,2.76056338028169,Dark Blue,0.7480916030534351,,-0.2747021723896286,,-0.12661498708010335,Frog Headphones,7.538461538461538,,-0.1391057487579844,Fox Fire,4.558139534883721,25.991371945936127
7711,8,0.10897970530998052,Human,0.04346861831891772,Green Ombre Bangs,6.87719298245614,Turquoise Kimono with Bow,2.202247191011236,Concerned,1.0261780104712042,Chewing,1.1168091168091168,Lightning Orb,5.681159420289855,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,Chill Headphones,0.98,,-0.1391057487579844,,-1.6540084388185654,16.03858862224329
7712,8,0.10897970530998052,Human,0.04346861831891772,Orange Swept Back,4.355555555555555,Light Kimono,1.2604501607717042,Suspicious,1.2564102564102564,Closed,0.48275862068965514,Zanbato,1.3333333333333333,Off White D,0.19698492462311556,,-0.2747021723896286,Horns,3.161290322580645,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.92088882183751
7713,9,0.21503017004936914,Human,0.04346861831891772,Indigo Long,3.0387596899224807,Black Kimono,3.0387596899224807,Meditating,1.2327044025157234,Chuckle,0.9537712895377128,Zanbato,1.3333333333333333,Off White C,0.199796126401631,,-0.2747021723896286,Backwards Cap,2.596026490066225,,-0.21052631578947367,Clear Glasses,2.8823529411764706,,-1.6540084388185654,13.394765824246678
7714,7,0.12389380530973451,Human,0.04346861831891772,Brown Samurai,4.0,Red Hoodie,2.3333333333333335,Closed,0.25274016763378465,Relaxed,0.47002398081534774,Zanbato,1.3333333333333333,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,6.374816235749422
7715,7,0.12389380530973451,Human,0.04346861831891772,Brown Long,2.925373134328358,White Blazer,3.8431372549019605,Meditating,1.2327044025157234,Face Mask,2.0310880829015545,,-0.06084122303274872,Off White A,0.21609702315325247,,-0.2747021723896286,,-0.12661498708010335,Sneakers,3.62962962962963,,-0.1391057487579844,,-1.6540084388185654,11.790119380980101
7716,8,0.10897970530998052,Blue,0.8828828828828829,Silver Short Spiky,4.355555555555555,White Yukata,2.3473053892215567,Focused,1.1597633136094674,Relaxed,0.47002398081534774,Zanbato,1.3333333333333333,Off White B,0.2229806598407281,Yellow Fan,4.8999999999999995,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,13.650569330122726
7717,7,0.12389380530973451,Human,0.04346861831891772,Maroon Disheveled,2.9473684210526314,White Yukata,2.3473053892215567,Chill,1.0,Tactical Knife,2.6666666666666665,,-0.06084122303274872,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,Clear Glasses,2.8823529411764706,,-1.6540084388185654,9.881347629258574
7718,7,0.12389380530973451,Human,0.04346861831891772,Indigo Swept Back,4.839506172839506,Brown Yukata,3.663551401869159,Bored,1.187878787878788,Growl,1.0025575447570332,Zanbato,1.3333333333333333,Off White C,0.199796126401631,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,9.989028127872349
7719,8,0.10897970530998052,Human,0.04346861831891772,Indigo Long,3.0387596899224807,Matsuri Happi,4.454545454545454,Pierced Eyebrow,1.356401384083045,Smoking,0.9491525423728814,Sakura Katana,0.9137529137529137,Dark Blue,0.7480916030534351,,-0.2747021723896286,,-0.12661498708010335,Golden Headphones,11.2,,-0.1391057487579844,,-1.6540084388185654,20.618720564312824
7720,9,0.21503017004936914,Human,0.04346861831891772,Silver Bob,5.6,Blue Floral Kimono,2.10752688172043,Relaxed,1.1563421828908556,Laughing,1.0261780104712042,Monk Staff,2.6849315068493147,Off White D,0.19698492462311556,,-0.2747021723896286,,-0.12661498708010335,Frog Headphones,7.538461538461538,Bandaid,1.5555555555555554,,-1.6540084388185654,20.069153790652003
7721,10,0.7340823970037453,Human,0.04346861831891772,Orange Short Spiky,3.35042735042735,Cat T-Shirt,4.505747126436781,Closed,0.25274016763378465,Smoking,0.9491525423728814,Gloves,3.5315315315315314,Off White C,0.199796126401631,Corded Earbuds,2.3902439024390243,Ayaigasa,3.62962962962963,,-0.21052631578947367,Red Fang Face Paint,1.462686567164179,,-1.6540084388185654,19.18497120475142
7722,6,0.47285886610373945,Blue,0.8828828828828829,Buzzcut,3.408695652173913,Azuki Sweater,3.0387596899224807,Indifferent,1.104225352112676,Relaxed,0.47002398081534774,,-0.06084122303274872,Off White B,0.2229806598407281,,-0.2747021723896286,,-0.12661498708010335,,-0.21052631578947367,,-0.1391057487579844,,-1.6540084388185654,7.134628197983262
