asset_id,attribute_count,attribute_count_rarity_score,Mouth_attribute,Mouth_rarity_score,Skin_attribute,Skin_rarity_score,Weapon_attribute,Weapon_rarity_score,Background_attribute,Background_rarity_score,Clothes_attribute,Clothes_rarity_score,Eyes_attribute,Eyes_rarity_score,Eyewear_attribute,Eyewear_rarity_score,Hair_attribute,Hair_rarity_score,Hat_attribute,Hat_rarity_score,KILLER_GF_attribute,KILLER_GF_rarity_score,overall_rarity_score
6803,8,2.0179034769071094,Average Smile,35.19004524886878,Dark,4.76824034334764,Blade Wings,29.68320610687023,Crimson Ripple,17.634920634920636,Devil Hunter,37.75242718446602,Devil Red Eyes,54.38461538461539,Black Glasses,22.47687861271676,Long Blue Hairclip Bangs,40.295336787564764,,1.8111318118304611,,1.000900900900901,247.01560649300865
6804,7,3.5031531531531535,Snaggle Tooth,26.633561643835616,Tanline,6.906749555950266,AR-15,18.605263157894736,Crimson Hole,21.190735694822887,Bleeding Heart Tee,42.966850828729285,Cyberpop Eyes,35.35,,1.921195652173913,Blonde Ponytail,32.00411522633745,,1.8111318118304611,,1.000900900900901,191.8936576256286
6805,9,4.631923764145325,Closed Smile Pink,34.10964912280702,Bloody Light,11.59016393442623,AT Shield,83.6236559139785,Crimson Hole,21.190735694822887,Happy Frog Tanktop,92.58333333333333,Crimson Eyes,21.483425414364643,Android Eyemask,33.23504273504273,Quinn Hair,43.205555555555556,Black Ribbon,27.974820143884894,,1.000900900900901,374.629206513262
6806,9,4.631923764145325,Lip Bite Pink,34.10964912280702,Pale,6.167327517842982,Sayanaura,50.830065359477125,Dark Gradient,20.683510638297875,Pink Bikini,68.82300884955752,Sharp Blue Eyes,19.10810810810811,Heart Eye Patch,35.35,Dark Hairclip Bangs,32.6764705882353,Oni Mask,38.310344827586206,,1.000900900900901,311.6913096769583
6807,8,2.0179034769071094,Snaggle Tooth,26.633561643835616,Pale,6.167327517842982,Vampblade,67.04310344827586,GF Heart Invert,17.960739030023095,Happy Frog Tanktop,92.58333333333333,Cute Angry Eyes,20.794117647058822,Red Glasses,22.542028985507248,Short Bangs with Earrings,30.143410852713178,,1.8111318118304611,,1.000900900900901,288.6975586482286
6808,8,2.0179034769071094,Vamp Smile,28.17753623188406,Bloody Pale,40.93157894736842,Blade Wings,29.68320610687023,Black Gradient,20.305483028720626,Android Dress,36.51173708920188,Yandere Stare,58.916666666666664,,1.921195652173913,Long Dark Hair,40.505208333333336,Black Ribbon,27.974820143884894,,1.000900900900901,287.946236577912
6809,8,2.0179034769071094,Lip Bite Purple,31.108,Pale,6.167327517842982,Vampblade,67.04310344827586,GF Heart Invert,17.960739030023095,Android Dress,36.51173708920188,Spiral Prism Eyes,32.00411522633745,,1.921195652173913,Dark Devil Braids,40.505208333333336,Black Hairband,31.108,,1.000900900900901,267.3482306749965
6810,7,3.5031531531531535,X Mask,39.67857142857143,Pale,6.167327517842982,Katana,18.002314814814813,Dark Gradient,20.683510638297875,Black Suit,152.49019607843138,Cute Dark Eyes,21.84550561797753,,1.921195652173913,Dark Devil Braids,40.505208333333336,,1.8111318118304611,,1.000900900900901,307.6090159473278
6811,8,2.0179034769071094,Red Lick,34.56444444444445,Bloody Tanline,40.505208333333336,Quinn Bat,26.452380952380953,Crimson Ripple,17.634920634920636,Bleeding Heart Tee,42.966850828729285,Cute Brown Eyes,19.10810810810811,,1.921195652173913,Blonde Flowy Hair,28.69741697416974,Crimson Horns,81.01041666666667,,1.000900900900901,295.87974697273506
6812,8,2.0179034769071094,uwu,26.633561643835616,Light,3.2109826589595376,Magic Heart Wand,52.19463087248322,White KGF Pattern,15.130350194552527,White X Dress,92.58333333333333,Jester Eyes,33.23504273504273,Round Glasses,22.2836676217765,Blonde Ponytail,32.00411522633745,,1.8111318118304611,,1.000900900900901,282.10562047595937
6813,7,3.5031531531531535,Zipped Mask,32.13636363636364,Dark,4.76824034334764,Blade Wings,29.68320610687023,Crimson Gradient,23.077151335311573,Bot Uniform,42.266304347826086,Heart Eyes,25.25,,1.921195652173913,Blue Fade Hair,30.86111111111111,,1.8111318118304611,,1.000900900900901,196.27875839888867
6814,8,2.0179034769071094,Closed Smile Red,34.71875,Light,3.2109826589595376,Laser Cannon,64.27272727272728,Grey Gradient,15.21917808219178,HODL Jacket,36.51173708920188,Shy Light Blue,25.006430868167204,,1.921195652173913,Blue Side Ponytail,38.885,Black Hairband,31.108,,1.000900900900901,253.87280600122958
6815,7,3.5031531531531535,Blue Open Mouth,29.347169811320757,Bloody Pale,40.93157894736842,Dual Wield,45.47953216374269,Dark KGF Pattern,19.061274509803923,NFTX Hoodie,77.0,Shy Light Blue,25.006430868167204,,1.921195652173913,Light Buns,27.578014184397162,,1.8111318118304611,,1.000900900900901,272.6403820028586
6816,9,4.631923764145325,uwu,26.633561643835616,Bloody Pale,40.93157894736842,Gatling Gun,21.365384615384617,GF Heart White,15.400000000000002,White Tie Uniform,41.588235294117645,Cute Angry Eyes,20.794117647058822,VR,71.34862385321101,Pink Ribbon Twintails,33.52155172413793,Metafox,111.1,,1.000900900900901,388.31587839016026
6817,8,2.0179034769071094,Blue Lick,28.69741697416974,Tanline,6.906749555950266,Gatling Gun,21.365384615384617,White KGF Pattern,15.130350194552527,Red Mekanizer Armor,91.49411764705883,Shy Light Blue,25.006430868167204,,1.921195652173913,White Android Hair,47.71165644171779,Red Mekanizer Hat,92.58333333333333,,1.000900900900901,333.8354396603162
6818,8,2.0179034769071094,Zipped Mask,32.13636363636364,Pale,6.167327517842982,Chainsaw,18.34198113207547,Crimson Hole,21.190735694822887,Agent Outfit,42.73076923076923,Shy Blue Eyes,21.483425414364643,,1.921195652173913,Dark Fade Hair,36.51173708920188,Angel Mask,50.830065359477125,,1.000900900900901,234.33240510489975
6819,8,2.0179034769071094,Vampire Cute Grin,29.68320610687023,Dark,4.76824034334764,Triple Katana,60.286821705426355,White Hole,17.05482456140351,Devil Hunter,37.75242718446602,Devil Pink Eyes,53.26712328767123,Black Glasses,22.47687861271676,Short Pink Hair,31.613821138211378,,1.8111318118304611,,1.000900900900901,261.7332791297516
6820,9,4.631923764145325,Lip Bite Pink,34.10964912280702,Light,3.2109826589595376,Red Rocket,32.00411522633745,Dark KGF Pattern,19.061274509803923,Pencil Black,45.747058823529414,Psycho Eyes,38.122549019607845,Pink Glasses,22.09375,Short Dark Hair,37.03333333333333,Oni Mask,38.310344827586206,,1.000900900900901,275.32588218701096
6821,8,2.0179034769071094,Vamp Smile,28.17753623188406,Light,3.2109826589595376,One Winged,58.473684210526315,GF Heart White,15.400000000000002,Assassin,47.13333333333333,Pink Eyes,22.6734693877551,,1.921195652173913,Dark Buns,30.984063745019924,Blood Halo,39.47715736040609,,1.000900900900901,250.4702269578663
6822,7,3.5031531531531535,Demon Mask,51.16447368421053,Dark,4.76824034334764,Dual Saber,58.473684210526315,Purple Gradient,15.774847870182557,Pilot Dress,45.747058823529414,Shy Blue Eyes,21.483425414364643,,1.921195652173913,Red Short Bangs,65.3529411764706,,1.8111318118304611,,1.000900900900901,271.0010530406901
6823,8,2.0179034769071094,Ring,60.286821705426355,Light,3.2109826589595376,Gatling Gun,21.365384615384617,Black Gradient,20.305483028720626,Black Zipper Top,40.295336787564764,Psycho Eyes,38.122549019607845,Phantom Thief,39.08040201005025,Dark Flowy Buns,28.48717948717949,,1.8111318118304611,,1.000900900900901,255.98407550253197
6824,8,2.0179034769071094,Vampire Cute Grin,29.68320610687023,Pale,6.167327517842982,Butterfly Effect,81.01041666666667,Dark Gradient,20.683510638297875,Samurai,77.77,Sharp Blue Eyes,19.10810810810811,,1.921195652173913,Quinn Hair,43.205555555555556,Devil White Horns,46.84939759036144,,1.000900900900901,329.4175222136848
6825,9,4.631923764145325,Open Smile Red Vamp,26.633561643835616,Dark,4.76824034334764,Lightning Katana,81.01041666666667,GF Heart Pink,17.243902439024392,Assassin,47.13333333333333,Closed,18.17056074766355,Shades,29.347169811320757,Dark Short Wavy Hair,40.295336787564764,Oni Horns,72.6822429906542,,1.000900900900901,342.9175894284572
6826,8,2.0179034769071094,Red Lick,34.56444444444445,Pale,6.167327517842982,Buster Blade,40.295336787564764,Crimson Explosion,19.155172413793103,Pink Bikini,68.82300884955752,Closed,18.17056074766355,Round Glasses,22.2836676217765,Twin Ponytails,48.60625,,1.8111318118304611,,1.000900900900901,262.8957045722813
6827,9,4.631923764145325,Zipped Mask,32.13636363636364,Bloody Dark,29.91153846153846,Red Rocket,32.00411522633745,KGF Pattern,21.542936288088644,NFTX Hoodie,77.0,Sharp Blue Eyes,19.10810810810811,Red Glasses,22.542028985507248,Maniac Hair,94.84146341463415,Red Ribbon,32.53974895397489,,1.000900900900901,367.2591277395988
6828,8,2.0179034769071094,Lip Bite Purple,31.108,Light,3.2109826589595376,Chainsaw,18.34198113207547,Crimson Hole,21.190735694822887,Poison Top,51.846666666666664,White Glow Eyes,38.885,,1.921195652173913,Twin Ponytails,48.60625,Red Ribbon,32.53974895397489,,1.000900900900901,250.66936513648136
6829,9,4.631923764145325,Open Smile Red Vamp,26.633561643835616,Dark,4.76824034334764,Kitty Ghosts,55.94964028776979,Dark Gradient,20.683510638297875,Cyberpop,108.01388888888889,Shy Light Blue,25.006430868167204,Visor,51.16447368421053,Short Pink Hair,31.613821138211378,Gold Halo,72.6822429906542,,1.000900900900901,402.1486351484293
6830,9,4.631923764145325,Soft Pink Grin,31.742857142857144,Tanline,6.906749555950266,Red Chomps,75.50485436893204,White KGF Pattern,15.130350194552527,Defiant School Girl,45.747058823529414,Monochrome Eyes,35.19004524886878,Grey Heart Glasses,28.07581227436823,Light Buns,27.578014184397162,Oni Mask,38.310344827586206,,1.000900900900901,309.818911286088
6831,8,2.0179034769071094,Vampire Cute Grin,29.68320610687023,Pale,6.167327517842982,Chainsaw,18.34198113207547,Purple Solid,16.511677282377917,White Mesh Jacket,59.36641221374046,Light Blue Eyes,22.09375,Visor,51.16447368421053,Pink Flowy Hair,41.588235294117645,,1.8111318118304611,,1.000900900900901,249.7469994208737
6832,9,4.631923764145325,uwu,26.633561643835616,Bloody Light,11.59016393442623,Death Ray Eye,62.71774193548387,Crimson Ripple,17.634920634920636,Poison Top,51.846666666666664,Doll Eyes,21.723463687150836,Censor,92.58333333333333,Long Silver Hairclip Bangs,33.96069868995633,Angel Mask,50.830065359477125,,1.000900900900901,375.1534405502968
6833,9,4.631923764145325,Lip Bite Purple,31.108,Light,3.2109826589595376,Double Katana,28.28,White,17.55530474040632,White Star Dress,55.94964028776979,Doll Eyes,21.723463687150836,Shades,29.347169811320757,Pink Ribbon Twintails,33.52155172413793,Red Ribbon,32.53974895397489,,1.000900900900901,258.86868652876626
6834,8,2.0179034769071094,Open Smile Red Vamp,26.633561643835616,Light,3.2109826589595376,Chainsaw,18.34198113207547,Pink Gradient,19.589420654911837,White X Dress,92.58333333333333,Shy Light Blue,25.006430868167204,Diamond Glasses,65.3529411764706,Red Devil Braids,36.3411214953271,,1.8111318118304611,,1.000900900900901,291.88970915271915
6835,8,2.0179034769071094,Vampire Cute Grin,29.68320610687023,Tanline,6.906749555950266,Kitty Ghosts,55.94964028776979,Crimson Gradient,23.077151335311573,Grey Hoodie,41.36702127659575,Cute Angry Eyes,20.794117647058822,Android Eyemask,33.23504273504273,Dark Fade Hair,36.51173708920188,,1.8111318118304611,,1.000900900900901,252.35460222343946
6836,8,2.0179034769071094,Open Smile,32.81434599156118,Pale,6.167327517842982,AR-15,18.605263157894736,Purple Gradient,15.774847870182557,Poison Top,51.846666666666664,Cute Brown Eyes,19.10810810810811,Scouter,57.18382352941176,Long Silver Bangs,37.93658536585366,,1.8111318118304611,,1.000900900900901,244.2669043971601
6837,9,4.631923764145325,Lip Bite Red,30.86111111111111,Tanline,6.906749555950266,Lightning Katana,81.01041666666667,Purple Gradient,15.774847870182557,Pink Bikini,68.82300884955752,Doll Eyes,21.723463687150836,Heart Eye Patch,35.35,Blue Fade Hair,30.86111111111111,Death Queen,59.36641221374046,,1.000900900900901,356.3099457305167
6838,8,2.0179034769071094,Lollipop,67.62608695652173,Light,3.2109826589595376,AR-15,18.605263157894736,Crimson Explosion,19.155172413793103,Red Mesh Jacket,52.19463087248322,Cute Brown Eyes,19.10810810810811,3D Glasses,74.06666666666666,Twin Ponytails,48.60625,,1.8111318118304611,,1.000900900900901,307.4030970240656
6839,9,4.631923764145325,Open Smile Blue,31.23293172690763,Light,3.2109826589595376,Gun,20.519788918205805,Dark Gradient,20.683510638297875,Contestant,109.53521126760565,White Glow Eyes,38.885,Grey Heart Glasses,28.07581227436823,Pink Punk Hair,38.691542288557216,Dark Devil Wings,61.23622047244095,,1.000900900900901,357.7038249103891
6840,8,2.0179034769071094,Open Smile Blue,31.23293172690763,Light,3.2109826589595376,Gun,20.519788918205805,KGF Pattern,21.542936288088644,Pattern Jacket,42.03783783783784,Dark Blue Eyes,19.63888888888889,,1.921195652173913,Blue Fishpin Hair,32.53974895397489,Oni Horns,72.6822429906542,,1.000900900900901,248.34535829349934
6841,7,3.5031531531531535,uwu,26.633561643835616,Tanline,6.906749555950266,Chainsaw,18.34198113207547,Pink Gradient,19.589420654911837,Defiant School Girl,45.747058823529414,Devil Pink Eyes,53.26712328767123,,1.921195652173913,Dark Short Wavy Hair,40.295336787564764,,1.8111318118304611,,1.000900900900901,219.01761340359698
6842,8,2.0179034769071094,Lip Bite Red,30.86111111111111,Dark,4.76824034334764,Feather Wings,24.379310344827587,Purple Gradient,15.774847870182557,Pink Bikini,68.82300884955752,Spiral Prism Eyes,32.00411522633745,Android Eyemask,33.23504273504273,Long Silver Bangs,37.93658536585366,,1.8111318118304611,,1.000900900900901,252.61219803589867
6843,8,2.0179034769071094,Blue Lick,28.69741697416974,Pale,6.167327517842982,Chainsaw,18.34198113207547,Crimson Explosion,19.155172413793103,Dark Heart Maid,39.47715736040609,Closed,18.17056074766355,,1.921195652173913,Short Dark Hair,37.03333333333333,Oni Mask,38.310344827586206,,1.000900900900901,210.2932943368524
6844,7,3.5031531531531535,Vamp Smile,28.17753623188406,Light,3.2109826589595376,One Winged,58.473684210526315,GF Heart Invert,17.960739030023095,Black Bunny Suit,114.36764705882352,Pink Eyes,22.6734693877551,,1.921195652173913,Dark Devil Braids,40.505208333333336,,1.8111318118304611,,1.000900900900901,293.6056484293634
6845,8,2.0179034769071094,Soft Pink Grin,31.742857142857144,Pale,6.167327517842982,Devil Spears,37.75242718446602,Dark KGF Pattern,19.061274509803923,Quinn Dress,24.84664536741214,Monochrome Eyes,35.19004524886878,Heart Eye Patch,35.35,Blue Side Ponytail,38.885,,1.8111318118304611,,1.000900900900901,233.82551316088941
6846,9,4.631923764145325,Open Smile,32.81434599156118,Bloody Light,11.59016393442623,Ghost Blade,33.96069868995633,White KGF Pattern,15.130350194552527,Pattern Jacket,42.03783783783784,Cute Dark Eyes,21.84550561797753,Grey Heart Glasses,28.07581227436823,Red Devil Braids,36.3411214953271,Death Queen,59.36641221374046,,1.000900900900901,286.79507291479365
6847,7,3.5031531531531535,Zipped Mask,32.13636363636364,Tanline,6.906749555950266,Chosen Sword,51.16447368421053,Dark KGF Pattern,19.061274509803923,White Tie Uniform,41.588235294117645,Shy Light Blue,25.006430868167204,,1.921195652173913,Light Buns,27.578014184397162,,1.8111318118304611,,1.000900900900901,211.67792325106873
6848,9,4.631923764145325,Red Lick,34.56444444444445,Bloody Tanline,40.505208333333336,Katana,18.002314814814813,Grey Gradient,15.21917808219178,Bot Uniform,42.266304347826086,Heterochromia,26.185185185185183,Visor,51.16447368421053,Short Bangs with Earrings,30.143410852713178,Gold Halo,72.6822429906542,,1.000900900900901,336.3655874004198
6849,7,3.5031531531531535,Open Smile,32.81434599156118,Bloody Light,11.59016393442623,Gun,20.519788918205805,Purple Solid,16.511677282377917,Poison Top,51.846666666666664,Shy Light Blue,25.006430868167204,,1.921195652173913,Pink Punk Hair,38.691542288557216,,1.8111318118304611,,1.000900900900901,205.2169974680206
6850,8,2.0179034769071094,Vampire Cute Grin,29.68320610687023,Dark,4.76824034334764,Double Katana,28.28,Purple Solid,16.511677282377917,Saber Suit,58.037313432835816,Doll Eyes,21.723463687150836,Heart Eye Patch,35.35,Pink Ribbon Twintails,33.52155172413793,,1.8111318118304611,,1.000900900900901,232.7053887663588
6851,9,4.631923764145325,Shark Smile,39.47715736040609,Pale,6.167327517842982,Scissors,47.420731707317074,Crimson Explosion,19.155172413793103,Assassin,47.13333333333333,Vampire Eyes,22.09375,Round Glasses,22.2836676217765,Pink Ribbon Twintails,33.52155172413793,Messiah Crown,69.4375,,1.000900900900901,312.3230163436532
6852,8,2.0179034769071094,Red Lick,34.56444444444445,Light,3.2109826589595376,Golden Wings,109.53521126760565,Grey Gradient,15.21917808219178,Defiant School Girl,45.747058823529414,Psycho Eyes,38.122549019607845,Red Glasses,22.542028985507248,White Android Hair,47.71165644171779,,1.8111318118304611,,1.000900900900901,321.4830459132022
6853,7,3.5031531531531535,Vampire Cute Grin,29.68320610687023,Light,3.2109826589595376,Floating Knives,60.7578125,White,17.55530474040632,Punk Bot Shirt,54.00694444444444,Doll Eyes,21.723463687150836,,1.921195652173913,Red Ring Ponytail,33.52155172413793,,1.8111318118304611,,1.000900900900901,228.6956473800277
6854,7,3.5031531531531535,Soft Pink Grin,31.742857142857144,Bloody Tanline,40.505208333333336,Devil Scythe,62.216,White,17.55530474040632,Red Heart Dress,55.55,Crimson Eyes,21.483425414364643,,1.921195652173913,Dark Buns,30.984063745019924,,1.8111318118304611,,1.000900900900901,268.27324089403976
6855,8,2.0179034769071094,Blue Lick,28.69741697416974,Tanline,6.906749555950266,Blade Wings,29.68320610687023,Crimson Hole,21.190735694822887,Pilot Dress,45.747058823529414,Psycho Eyes,38.122549019607845,,1.921195652173913,Purple Ponytail,33.0936170212766,Black Ribbon,27.974820143884894,,1.000900900900901,236.3561533700938
6856,7,3.5031531531531535,Lip Bite Red,30.86111111111111,Dark,4.76824034334764,Buster Blade,40.295336787564764,Crimson Explosion,19.155172413793103,Racer Pink,65.90677966101696,Jester Eyes,33.23504273504273,,1.921195652173913,Long Blue Hairclip Bangs,40.295336787564764,,1.8111318118304611,,1.000900900900901,242.75340135749948
6857,9,4.631923764145325,uwu,26.633561643835616,Dark,4.76824034334764,Scissors,47.420731707317074,GF Heart White,15.400000000000002,Crimson Kimono,80.17525773195877,Sharp Blue Eyes,19.10810810810811,Pink Glasses,22.09375,Hot Pink Flowy Hair,109.53521126760565,Crimson Horns,81.01041666666667,,1.000900900900901,411.77810213388574
6858,9,4.631923764145325,Blue Open Mouth,29.347169811320757,Light,3.2109826589595376,Beat Blade,54.76760563380282,White Hole,17.05482456140351,Black Zipper Top,40.295336787564764,Jester Eyes,33.23504273504273,Rave Goggles,65.3529411764706,Light Buns,27.578014184397162,Black Hairband,31.108,,1.000900900900901,307.5827422140081
